id,title,artist,bpm,key,lyrics,notes,genre,youtubeUrl,created_at,duration
3e1bfb08-6813-43a9-aea6-2b0bfbb08e80,NO ME AVERGÜENZO DEL EVANGELIO,Miel San Marcos,110,F,"INTRO:

Bb - F - Dm7 - C



VERSO 1:

Bb F

La muerte no pudo vencer al autor de vida

[Dm7] C Bb

El que con amor salvo al mundo entero

[F] [Dm7]

Lleno de gracia y verdad, destruyó toda potestad

[C]

Su luz alumbró buenas nuevas nos dio





PRE-CORO:

Bb F Dm7

Quiero gritar, no puedo callar

[C]

voy a anunciar Jesús vivo está





CORO:

Bb F/C

No me avergüenzo del evangelio

[Dm7] [C]

porque es poder de Dios, es poder de Dios

Bb F

El camino a la vida eterna

[Dm7] C INTRO: Bb - F - Dm7 - C

Solo es Jesús, El Hijo de Dios





PUENTE:

Bb Gm Dm7

Es gozo y vida, Es luz y alegría

[C/E] [Gm]

Su nombre es Jesús, Santo y Digno

Bb Dm7

Rey Soberano

[C]

Su nombre es Jesús

[Gm] Am Bb

Es gozo y vida, Es luz y alegría

[C/E] [Gm]

Su nombre es Jesús, Santo y Digno

[Am] Bb

Rey Soberano

[C]

Su nombre es Jesús





INTERLUDIO-(RAP):

////Gm - Dm - F - Am////



[Gm] Dm F/C C - F - Bb

Jesús, Jesús, Jesús, Jesús





FINAL:

//Bb - F - Dm7 - C//

",,alabanza,https://youtu.be/fotr0PhVPgg,2025-06-19 13:29:23.53451+00,
3f94d156-4845-4759-bd99-3c2984abd3cd,Momentum,"Su Presencia (Planetshakers) ",136,A#,"Intro: A#. D# Gm F

A#. D# Gm F
Veo que se acerca su poder como una ola
A#. D# Gm F
No huiré corriendo pues esté es el tiempo


A#/D D#. F. Cm
Estoy yendo más profundo, a lugares nuevos para mí
A#/D D#. F. Cm ] A#/D ] D#
Estoy creyendo en grande, veré lo que me imagine

E|E|--------------------------------||
Preparación: D#
E|E|--------------------------------||

[Gm] A#. F Cm
Dios está moviendo, imparable es su amor
[Gm] A#. F
Que siga la fiesta, que no pare este es el momento


[Gm] A# F D#
-Te exaltamos- -Te exaltamos- -Te exaltamos- más fuerte
[Gm] A# F D#
-al fin cantamos- -al fin cantamos- -al fin cantamos-


A#. D# Gm F
Veo que se levanta, el poder de su gloria
A#. D# Gm F
Su gloria lo llena todo, sé que se acerca


A#/D D#. F. Cm
Estoy yendo más profundo, a lugares nuevos para mí
A#/D D#. F. Cm ] A#/D
Estoy creyendo en grande, veré lo que me imagine

[Gm] A#. F Cm
Dios está moviendo, imparable es su amor
[Gm] A#. F
Que siga la fiesta, que no pare este es el momento


[Gm] A# F D#
-Te exaltamos- -Te exaltamos- -Te exaltamos- más fuerte
[Gm] A# F D#
-al fin cantamos- -al fin cantamos- -al fin cantamos-


D# Gm A# F
No dejare, no; no dejare, de alabarte Dios.
D# Gm A#. Cm ] Dm ] D#
Te exalto rey, hoy te exalto rey, todo es nuevo en ti


[Gm] A#. F Cm
Dios está moviendo, imparable es su amor
[Gm] A#. F
Que siga la fiesta, que no pare este es el momento


[Gm] A# F D#
-Te exaltamos- -Te exaltamos- -Te exaltamos- más fuerte
[Gm] A# F D#
-al fin cantamos- -al fin cantamos- -al fin cantamos-

Final:Gm



mos.",,alabanza,https://www.youtube.com/watch?v=ejCg_T7q5_o,2026-01-14 18:22:55.922066+00,
4a8ad021-60b6-42cc-9345-0c113fc637cc,"Equipo Ganador ",Planetshakers,130,B,"[Intro]

[E] F# E B

C#m A E B

 

[Verse 1]

[E] F# E B C#m

No more chains, chains on me

[A] [E] [B]

I'm gonna live in Your victory

[E] F# E B C#m

Once was blind, now I see

[A] [E] [B]

I'm gonna live in Your victory

 

[Chorus 1]

[E] F# E B C#m

Hallelujah! Praise the Lord!

[A] [E] [B] [E]

Thank You, Jesus for the cross

F# E B C#m

Child of God, when I believed

[A] [E] [B]

I'm gonna live in Your victory

Let's go

 

[Interlude]

[E] F# E B

C#m A E B

[E] F# E B

C#m A E B

 

[Verse 2]

[E] F# E B C#m

In the trial, I'm still blessed

[A] [E] [B]

I've got a joyful inheritance

[E] F# E B C#m

By the power of the cross

[A] [E] [B]

You make my whole life victorious

 

[Chorus 2]

[E] F# E B C#m

Hallelujah! Praise the Lord!

[A] [E] [B] [E]

Thank You, Jesus for Your love

F# E B C#m

You have won it all for me

[A] [E] [B] [E]

I'm gonna live in Your victory

One, two, three, let's go

 

[Interlude]

C#m A E B

[E] F# E B

C#m A E B

[A]

 

[Bridge]

[E]

Hey! Hey! Hey! Hey!

N.C

Come on, sing it out

N.C

Hey! Hey! Hey! Hey!

N.C

[A] little bit louder now

N.C

Hey! Hey! Hey! Hey!

N.C

Come on

N.C

Hey! Hey! Hey! Hey!

N.C

Hey! Hey! Hey! Hey!

N.C

Oh, we praise like this 'cause we believe

N.C

Hey! Hey! Hey! Hey!

N.C

We are on the winning team

N.C

Hey! Hey! Hey! Hey!

N.C

Someone, praise the Lord with me

N.C

Hey! Hey! Hey! Hey!

N.C

'Cause we have got the victory

N.C

Hey! Hey! Hey! Hey!

 

[Bridge 2]

F#

Oh, we praise like this 'cause we believe

A# B

Hey! Hey! Hey! Hey!

C#

We are on the winning team

F#

Hey! Hey! Hey! Hey!

F#

Someone, praise the Lord with me

A# B

Hey! Hey! Hey! Hey!

C# B

'Cause we have got the victory

 

[Verse 3]

F# G#m B C# D#m

When it feels like hope is lost

[B] F# C# F#

I can remember the empty cross

[B] F# C# D#m

Veil torn, You took the keys

[B] F# C#

And now, I live in Your victory

 

[Chorus]

F# G#m F# C# D#m

Hallelujah! Praise on high!

[B] F# C# F#

Thank You, Jesus, You're alive (Oh, come on now)

G#m F# C# D#m

Now, I'm on the winning team (Let's go)

[B] F# C#

I'm gonna live in Your victory

 

[Interlude]

F# G#m F# C#

D#m B F# C#

F# G#m F# C#

D#m B F# C#

 

[Outro]

N.C.

We're singing

F#

Hey! Hey! Hey! Hey!

N.C

We praise like this 'cause we believe

D#m B

Hey! Hey! Hey! Hey!

F# C#

We are on the winning team

F# G#m

Hey! Hey! Hey! Hey!

F#

Someone, praise the Lord with me

D#m B

Hey! Hey! Hey! Hey!

F# C# F#

'Cause we have got the victory",,Alabanza,https://youtu.be/Ma9_KUsEA1w,2025-04-24 13:29:50.172581+00,
4b7a602f-2b0e-4df8-a355-811c2b2b4aa2,Yo soy la ofrenda,Montesanto,143,G,"Intro: G7+ [Bm] G7+ 
[Bm] G7+ 
 No voy tras la sanidad 
 [Em] 
Yo deseo más al sanador 
 [C] [Am] 
Más que manos que me dan o alguna provisión 
 [D] 
Yo prefiero conocer tu corazón 
 [C] Em [D] 
Te quiero amar no por lo que me das 
 [G] D/F# [Em] 
Tú eres más que mi necesidad 
 [C] Em [D] 
Te quiero amar solo te quiero amar 
[G] [Bm] 
Hoy yo soy la ofrenda, 
 [Em] 
que no busca recompensa 
[D] [C] [G] 
soy el perfume que unge tus pies 
 [Bm] [Em] 
Quiebro mi alabastro, mi vida derramo 
 [D] [Bm] [C]             [Am] G7+ 
Qué más puedo pedir solo te quiero a ti 
[Bm] G7+ 
 Mi mayor necesidad 
 [Em] 
Es que estemos juntos tú y yo 
 [C] [Am] 
Y que nuestra intimidad nadie pueda separar 
 G/B                  [C] [D] 
Moriría si algún día me llego a alejar 
 [C] Bm  [D] 
Te quiero amar no por lo que me das 
 [G] D/F# [Em] 
Tú eres más que mi necesidad 
 [C] Em [D] 
Te quiero amar solo te quiero amar
[G] [Bm] 
Hoy yo soy la ofrenda, 
 [Em] 
que no busca recompensa 
[D] [C] [G] 
soy el perfume que unge tus pies 
 [Bm] [Em] 
Quiebro mi alabastro, mi vida derramo 
 [D] [C] [Am]  [G] 
Qué más puedo pedir solo te quiero a ti 
[G] [Bm] 
Hoy yo soy la ofrenda, 
 [Em] 
que no busca recompensa 
[D] [C] [G] 
soy el perfume que unge tus pies 
 [Bm] [Em] 
Quiebro mi alabastro, mi vida derramo 
 [D] Bm [C] [Am] [Em]  Bm [C] 
Qué más puedo pedir solo te quiero a ti 
 [Em] Bm [C] 
solo te quiero a ti...",,Adoración,https://m.youtube.com/watch?v=7us5BqKyN-o,2025-11-05 13:00:26.747062+00,
4fba7163-94ae-45cd-b565-04f8acec7dc6,León,Su Presencia (Lion - Elevation Worship),134,F,"INTRO
[Dm] Bbmaj7 Dm Bbmaj9
VERSO 1
[Dm]
Dios de Jacob
Bbmaj7
El Gran Yo Soy
[Dm]
Rey de Gloria
Bbmaj7
Hijo de Dios
[C]
Voz de muchas aguas
Bbmaj7
Tú eres la canción
[C]
Más fuerte que un estruendo
Bbmaj7
Revela tu esplendor

CORO X2
[Dm] [C]
Hoy se oye rugiendo
Bb
Al León de Judá
[Dm] [F]
Hoy se oye rugiendo
Bb G
Al León de Judá

INSTRUMENTAL
[Dm] C Bb Gm Dm F Bb

VERSO 2

[Dm]
La profecía
Bbmaj7
De Sion
[Dm]
El Mesías
Bbmaj7
Descendió
[C]
Solo tú eres digno
Bbmaj7
De abrir el libro
[C]
El cordero fue inmolado
Bbmaj7
Pero El León se levantó

CORO X2

TAG
[Dm] C | Bb Gm Dm F Bb

INSTRUMENTAL

Bb Csus Gsus F6 Bb Csus Gsus F6

PUENTE X2
Bb
Prepara hoy
Csus
El camino de Dios
Gsus
Prepara hoy
F6
El camino de Dios

PUENTE X6

Bb Csus
Oh valle, se alzado
Gsus F6
Oh monte, derribado

TAG
Bb Csus Gsus F6 Bb Csus Gsus

CORO
[Dm] [C/D]
Hoy se oye rugiendo
Bb/D
Al León de Judá
[Dm] [A] [F]
Hoy se oye rugiendo
Bb G
Al León de Judá

CORO
[Dm] [C]
Hoy se oye rugiendo
Bb
Al León de Judá
[Dm] [F]
Hoy se oye rugiendo
Bb G
Al León de Judá

CORO
Bb Csus
Hoy se oye rugiendo
Gsus F6
Al León de Judá
Bb Csus
Hoy se oye rugiendo
Gsus Dm/A
Al León de Judá

PUENTE X2
Bb Csus
Oh valle, se alzado
Gsus F6
Oh monte, derribado

PUENTE
Bb Csus/E
Oh valle, se alzado
Gsus F6
Oh monte, derribado

PUENTE
Bb Csus
Oh valle, se alzado
Gsus F6
Oh monte, derribado

DOWN BRIDGE
Bb Csus/E Gsus F6 Bb Csus Gsus",,adoracion,https://www.youtube.com/watch?v=q25pIX5x-sI,2025-05-22 12:57:04.235309+00,
558db8ce-1bae-408c-9d19-608790e225e4,"Gracias Dios ","Priscila Matiesco, @factordecambio ",130,A,"[A]

Vagando en la oscuridad



Buscando donde ocultar

D2

Mi corazón

[A] [D/A]

Cansado está



[A]

Con mis fuerzas lo intenté



Pero no pude vencer

D2

Perdí mi rumbo

[A]

Perdí mi hogar





[Pre Chorus]

[E] F#m7

Cuando no había a donde ir

D2 A

Jesús se acercó a mi

[E] [A/C#] [D]

Me recordó que solo no estoy





[Chorus]

[A] [Bm7]

Me levantó, me transformó

[A/C#] D2

Y ahora en tierra firme estoy

F#m7 D2

Gracias al Padre, gracias a Cristo

[A] [Bm7]

Sanó mi corazón, me redimió

[A/C#] D2

Y para siempre libre soy

F#m7 D2

Gracias al Padre, gracias a Cristo

[A] [D/A]

Gracias Dios





[Verse 2]

[A]

No puedo negar lo que vi



Decido creer en Ti

D2

Se van mis dudas

[A] [D/A]

no vuelven más

[A]

[A] mis cargas y dolor



Ahora les digo adiós

D2

No pertenecen

[A]

[a] este lugar





[Pre chorus]

[E] F#m7

De aquí hasta la eternidad

D2 A

Yo cantaré de tu bondad

[E] [A/C#] [D]

El pródigo a su casa regresó





[Chorus]

[A] [Bm7]

Me levantó, me transformó

[A/C#] D2

Y ahora en tierra firme estoy

F#m7 D2

Gracias al Padre, gracias a Cristo

[A] [Bm7]

Sanó mi corazón, me redimió

[A/C#] D2

Y para siempre libre soy

F#m7 D2

Gracias al Padre, gracias a Cristo

[A] [D/A]

Gracias Dios





[Bridge]

[A]

Del infierno me rescató



Libre soy, Libre soy, Libre soy //// X4





[Bridge]

[E]

Del infierno me rescató

F#m7 D2 A

Libre soy, Libre soy, Libre soy // X2





[Chorus]

[A] [Bm7]

Me levantó, me transformó

[A/C#] D2

Y ahora en tierra firme estoy

F#m7 D2

Gracias al Padre, gracias a Cristo

[A] [Bm7]

Sanó mi corazón, me redimió

[A/C#] D2

Y para siempre libre soy

F#m7 D2

Gracias al Padre, gracias a Cristo

[A] [D/A]

Gracias Dios

",,alabanza,https://www.youtube.com/watch?v=-zRnmtoSQoI,2025-05-08 17:56:18.000453+00,
56a26212-7395-427b-93ef-e2d286c6ac44,Suya Es La Batalla,Hillsong en Español,73,E,"INTRO
| E | E |

VERSO 1:
[E]
Cruzaré por el valle
C#m7
En el fuego andaré
[A]
Seguro yo estoy
[A]
Tú sigues siendo Dios
 
VERSO 2:
[E]
Cuando llegue el cansancio
C#m7
Y no pueda avanzar
[A]
En ti voy a confiar
[A]
Sé que no es el final
 
CORO 1:
[E]
Suya es la batalla
C#m7
Nos dio la victoria
[A]
Confiado estoy en Él
C#m7 B
No hay nada que no pueda hacer
C#m7 A E
Sobre todo es Dios
 
VERSO 3:
[E]
Ha vencido la muerte
C#m7
Derrotó su aguijón
[A]
Cristo Jesús es Rey
F#m C#m B
El victorioso es
 
CORO 2:
[E]
Suya es la batalla
C#m7
Nos dio la victoria
[A]
Confiado estoy en Él
C#m7 B
No hay nada que no pueda hacer
[B]
Él es Dios
[E]
Suya es la batalla
C#m7
Nos dio la victoria
[A]
Confiado estoy en Él
C#m7 B
Cuán fuerte y poderoso es
C#m7 A E
Sobre todo es Dios
 

INSTRUMENTAL
| A | A | C#m7 | Esus E | (x2)


PUENTE:
[A]
Las cadenas caerán
[A]
El infierno temblará
C#m7
Al oír el nombre de
Esus E
Cristo

[A]
Todo consumado fue
[A]
Ha vencido con poder
C#m7
Alabamos solo a Él
Esus E
Cristo
 
TAG:
Esus E
Cristo // X2

CORO 3:
[E]
Suya es la batalla
C#m7
Nos dio la victoria
[A]
Confiado estoy en Él
C#m7 B
No hay nada que no pueda hacer
[B]
Él es Dios
[E]
Suya es la batalla
C#m7
Nos dio la victoria
[A]
Confiado estoy en Él
C#m7 B
Cuán fuerte y poderoso es
[B]
Él es Dios

PUENTE: (x2)
[A]
Las cadenas caerán
[A]
El infierno temblará
C#m7
Al oír el nombre de
Esus E
Cristo

[A]
Todo consumado fue
[A]
Ha vencido con poder
C#m7
Alabamos solo a Él
Esus E
Cristo


TAG:
Esus E
Cristo // X2

FINAL
| E |








o
Cristo",,adoracion,https://www.youtube.com/watch?v=xgodK2Nv2KQ,2025-10-21 17:49:34.570537+00,
5a9929a9-b0b6-45fa-83c8-3ae64922e512,ES ÉL,Felipe S .Santos y Marcos Brunet,140,A#,"[Intro] Eb F Gm
[Dm] Eb F

[Primeira Parte]
 
Bb
Estoy preparando el camino
[Gm] Eb Bb
Enderezando las veredas
                   
Cada vez más disminuyendo
[Gm] Eb Bb
Porque importa que él crezca

[Segunda Parte]

Eb Gm
Mi placer en él está
Bb
Yo no soy digno de desatar
[F]
Sus sandalias

Eb Gm
Mi vida entera en él está
Bb
Y yo camino con la certeza
[F]
De que volverá

[Refrão]

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

[Primeira Parte]

Bb
Estoy preparando el camino
[F] Gm Fm Eb
Enderezando las veredas
Bb
Cada vez más disminuyendo
[F] Gm Fm Eb
Porque importa que él crezca

[Segunda Parte]

Eb Gm
Mi placer en él está
Bb
Yo no soy digno de desatar
[F]
Sus sandalias

Eb Gm
Mi vida entera en él está
Bb
Y yo camino con la certeza
[F]
De que volverá

[Refrão]

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

[Ponte]

Bb Bb7
Él volverá, soberano en poder
[Gm]
Él volverá, y el gobierno en él está
Eb F
Vean, él traerá en sus manos su recompensa

Bb Bb7
Él volverá, soberano en poder
[Gm]
Él volverá, y el gobierno en él está
Eb F
Vean, él traerá en sus manos su recompensa

[Refrão]

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

[Solo] Cm F Gm F/A
Bb Cm F

[Ponte]

[Gm]
Él volverá, soberano en poder
[F/A] Bb
Él volverá, y el gobierno en él está
[Cm] Eb F
Vean, él traerá en sus manos su recompensa

[Gm]
Él volverá, soberano en poder
[F/A] Bb
Él volverá, y el gobierno en él está
[Cm] Eb F
Vean, él traerá en sus manos su recompensa

[Refrão]

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

Eb
Es él
[F] [Gm]
Por él que estoy gastando mi vida
[Dm] Eb
Perdiendo todo por amor y con alegría
[F]
Dueño de mis días

( Eb F Gm Dm )
( Eb F Gm Dm )",,adoracion,https://www.youtube.com/watch?v=GmKYb7nl8rM,2025-08-07 18:18:34.740818+00,
5c5c50fe-7b14-45f4-9d3a-57a2b3a22231,Solo Cristo,Johan y Sofi + Jan Earle (Toma Tu Lugar),158,E,"[Intro]
[E] [F#m7] E/G# [A] x2
 
 
[Verse 1]
[E] [A]
Solo Cristo pudo amar
[E]
Hasta al más vil pecador
[A] [C#m7]
Y sanar hasta al más roto corazón
[B] [A]
Oh Su inagotable gracia me alcanzó
 
[E] [A] [E]
Solo Cristo pudo darse a sí mismo en la cruz
[A] [C#m7]
Y pagar el precio por mi salvación
[B] [A]
Muerto estaba, pero ahora vivo estoy
[B] [A]
Como no he de entregarle mi adoración
 
 
[Chorus]
[E]
Solo Cristo
[B]
¿Quién como Él?
[C#m7]
Toda la tierra
[A]
Toda la tierra
[E]
Se rinde a Sus pies
 
[E]
No hay nada
[B]
Que pueda ofrecer
[C#m7]
Y aún me amaste
[A]
Y aún me amaste
[E]
Cristo mi Rey
 
 
[Verse 2]
[E] [A]
Solo Cristo la esperanza
[E]
En la que puedo descansar
[A] [C#m7]
El camino donde encuentro la verdad
[B] [A]
Ya no hay nada que nos pueda separar
 
[E/G#]
Solo Cristo
[A] [E/G#]
En Su sangre hoy tenemos sanidad
[A] [C#m7]
Libre acceso ante el trono celestial
[B] [A]
Gloria al Hijo digno por la eternidad
[B] [A]
Gloria al Hijo digno por la eternidad
 
 
[Chorus]
[E]
Solo Cristo
[B]
¿Quién como Él?
[C#m7]
Toda la tierra
[A]
Toda la tierra
[E]
Se rinde a Sus pies
 
[E]
No hay nada
[B]
Que pueda ofrecer
[C#m7]
Y aún me amaste
[A]
Y aún me amaste
[E]
Cristo mi Rey
 
 
[Bridge] (x5)
[E]
Hosanna al Rey del cielo
[C#m7]
Hosanna al Rey que viene
[B]
Clamamos con el cielo
[A]
Hosanna, hosanna
 
Al Rey
 
 
[Chorus]
[E]
Solo Cristo
[B]
¿Quién como Él?
[C#m7]
Toda la tierra
[A]
Toda la tierra
[E]
Se rinde a Sus pies
 
[E]
No hay nada
[B]
Que pueda ofrecer
[C#m7]
Y aún me amaste
[A]
Y aún me amaste
[E]
Cristo mi Rey
 
 
[Verse 3]
[E]
Solo Cristo
[A] [E]
Por Su Iglesia un día Él regresará
[A] [C#m7]
Y ante el Padre cara podré estar
[B] [A]
Y adorarle por toda la eternidad
[B] [A]
Y adorarle por toda la eternidad
 
 
[Chorus]
[E]
Solo Cristo
[B]
¿Quién como Él?
[C#m7]
Toda la tierra
[A]
Toda la tierra
[E]
Se rinde a Sus pies
 
[E]
No hay nada
[B]
Que pueda ofrecer
[C#m7]
Y aún me amaste
[A]
Y aún me amaste
[E]
Cristo mi Rey
 
 
[Bridge] (x5)
[E]
Hosanna al Rey del cielo
[C#m7]
Hosanna al Rey que viene
[B]
Clamamos con el cielo
[A]
Hosanna, hosanna
 
Al Rey
 
 
[Chorus]
[E]
Solo Cristo
[B]
¿Quién como Él?
[C#m7]
Toda la tierra
[A]
Toda la tierra
[E]
Se rinde a Sus pies
 
[E]
No hay nada
[B]
Que pueda ofrecer
[C#m7]
Y aún me amaste
[A]
Y aún me amaste
[E]
Cristo mi Rey
 
 
[E]
Solo LA palabra
[A]
Solo LA fe
[E]
Solo Jesucristo
[B]
Solo a Dios la gloria
 
[E]
Solo LA palabra
[A]
Solo LA fe
[E]
Solo Jesucristo
[B]
Solo Cristo salva",,Adoración,https://youtu.be/gzsXbBYbmes?si=ia3aKATEwCR3t5DA,2025-05-01 16:13:03.797374+00,
606a2c4e-9dd9-490d-ad82-5dda0a700a8a,"Aleluya (Gloria Al Rey) ",Gateway Worship Español,158,A,"INTRO: 
F#m - E - D - Bm7


VERSO 1:

F#m
Hay un nombre
[E] D - Bm7
Sobre todo nombre es
F#m E D - Bm7
Su nombre Tiene todo el poder


CORO 1:

[D] E F#m
// Aleluya, Aleluya, Aleluya
[A/E] Esus4 (D) ----(SOLO PARA PASAR EL PUENTE)
Gloria al Rey //

VERSO 2:

F#m
Grande y fuerte
[E] D - Bm7
Reina con autoridad
F#m E D - Bm7
Su reino, Siempre permanecerá


INTERLUDIO: D - F#m - A - C#m


PUENTE:

[D]
//// Hay libertad
F#m
Hay sanidad
[A]
Eterna paz
C#m
En el nombre de Cristo ////

[D]
Hay libertad
F#m
Hay sanidad
[A]
Eterna paz
[E] [D] [E]
En el nombre de Cristoooooo


RAP:

F#m
// Grande y fuerte
(El mar en dos abrió)
C#m
Grande y fuerte
(Las murallas derribó)
[D]
Maná del cielo proveyó
Esus4 E
Nada a ellos les faltó
F#m
Sobre todo
(Príncipe de paz)
C#m
Es Su nombre
(El cordero y león)
[D]
Él la muerte derrotó
Esus4 E
Y la historia Él cambió //


CORO 2:

[D]
Aleluya
(Poderoso Dios)
[E]
Aleluya
(La muerte venció)
F#m
Aleluya
(Y vida nos dio)
[A] Esus4
Gloria al Rey
[D]
Aleluya
(Majestuoso Rey)
[E]
Aleluya
(En Su trono está)
F#m
Aleluya
(Reina con Poder)
[A/E] [E]
Gloria al Rey


RAP 2 :

[Bm7]
El proveedor, El que liberta
[A/C#]
El que sana, El que calma las tormentas
[D]
Venció gigantes, Y al ciego le dio vista
Esus4
Detuvo el sol , Y al pueblo le dio la conquista
[Bm7]
Él es grande y poderoso
[A/C#]
El universo cuenta lo grandioso
[D]
Él no miente, ni se arrepiente Rey victorioso,
[E]
Él venció la muerte


CORO 3:

[Bm7]
Aleluya
[A/C#]
Aleluya
[D]
Aleluya
[A/E] [E]
Gloria el rey

[Bm7]
Aleluya
[A/C#]
Aleluya
[D]
Aleluya
[A] E/G# ---- (VUELVES AL CORO 2)
Gloria el rey


FINAL:

[D]
Aleluya
[E]
Aleluya
F#m
Aleluya
[A] Esus4 - D
Gloria el rey",,adoracion,https://www.youtube.com/watch?v=qa5_wtH_lNI,2025-06-12 15:23:41.660442+00,
